"playerID","yearID","votes","needed","inducted"
"tanneje01",1946,1,NA,"N"
"tennefr01",1946,1,NA,"N"
"burkeje01",1946,NA,NA,"Y"
"chancfr01",1946,NA,NA,"Y"
"chesbja01",1946,NA,NA,"Y"
"eversjo01",1946,NA,NA,"Y"
"griffcl01",1946,NA,NA,"Y"
"mccarto01",1946,NA,NA,"Y"
"mcginjo01",1946,NA,NA,"Y"
"planked01",1946,NA,NA,"Y"
"tinkejo01",1946,NA,NA,"Y"
"wadderu01",1946,NA,NA,"Y"
"walshed01",1946,NA,NA,"Y"
"hubbeca01",1947,140,121,"Y"
"friscfr01",1947,136,121,"Y"
"cochrmi01",1947,128,121,"Y"
"grovele01",1947,123,121,"Y"
"traynpi01",1947,119,121,"N"
"gehrich01",1947,105,121,"N"
"maranra01",1947,91,121,"N"
"deandi01",1947,88,121,"N"
"pennohe01",1947,86,121,"N"
"bendech01",1947,72,121,"N"
"heilmha01",1947,65,121,"N"
"schalra01",1947,50,121,"N"
"vanceda01",1947,50,121,"N"
"bakerfr01",1947,49,121,"N"
"terrybi01",1947,46,121,"N"
"wheatza01",1947,37,121,"N"
"youngro01",1947,36,121,"N"
"woodjo02",1947,29,121,"N"
"roushed01",1947,25,121,"N"
"adamsba01",1947,22,121,"N"
"marquru01",1947,18,121,"N"
"foxxji01",1947,10,121,"N"
"cronijo01",1947,6,121,"N"
"simmoal01",1947,6,121,"N"
"fletcar01",1947,3,121,"N"
"cravaga01",1947,2,121,"N"
"hartnga01",1947,2,121,"N"
"mccarjo99",1947,2,121,"N"
"rixeyep01",1947,2,121,"N"
"turnete01",1947,2,121,"N"
"dyered01",1947,1,121,"N"
"gelbech01",1947,1,121,"N"
"gomezle01",1947,1,121,"N"
"gowdyha01",1947,1,121,"N"
"haineje01",1947,1,121,"N"
"hargrbu01",1947,1,121,"N"
"kellyge01",1947,1,121,"N"
"lazzeto01",1947,1,121,"N"
"scottev01",1947,1,121,"N"
"pennohe01",1948,94,91,"Y"
"traynpi01",1948,93,91,"Y"
"simmoal01",1948,60,91,"N"
"gehrich01",1948,52,91,"N"
"terrybi01",1948,52,91,"N"
"wanerpa01",1948,51,91,"N"
"foxxji01",1948,50,91,"N"
"deandi01",1948,40,91,"N"
"heilmha01",1948,40,91,"N"
"dickebi01",1948,39,91,"N"
"maranra01",1948,38,91,"N"
"hartnga01",1948,33,91,"N"
"cronijo01",1948,25,91,"N"
"vanceda01",1948,23,91,"N"
"schalra01",1948,22,91,"N"
"lazzeto01",1948,21,91,"N"
"youngro01",1948,19,91,"N"
"roushed01",1948,17,91,"N"
"gomezle01",1948,16,91,"N"
"lyonste01",1948,15,91,"N"
"wheatza01",1948,15,91,"N"
"careyma01",1948,9,91,"N"
"wilsoji01",1948,8,91,"N"
"grimebu01",1948,7,91,"N"
"hoytwa01",1948,7,91,"N"
"martipe01",1948,7,91,"N"
"combsea01",1948,6,91,"N"
"grimmch01",1948,6,91,"N"
"marquru01",1948,6,91,"N"
"meusebo01",1948,6,91,"N"
"bendech01",1948,5,91,"N"
"dykesji01",1948,5,91,"N"
"jackstr01",1948,5,91,"N"
"mcinnst01",1948,5,91,"N"
"rixeyep01",1948,5,91,"N"
"woodjo02",1948,5,91,"N"
"adamsba01",1948,4,91,"N"
"bakerfr01",1948,4,91,"N"
"bancrda01",1948,4,91,"N"
"bottoji01",1948,4,91,"N"
"huggimi01",1948,4,91,"N"
"odoulle01",1948,4,91,"N"
"ruffire01",1948,4,91,"N"
"cuyleki01",1948,3,91,"N"
"duganjo01",1948,3,91,"N"
"earnsge01",1948,3,91,"N"
"faberre01",1948,3,91,"N"
"fletcar01",1948,3,91,"N"
"gowdyha01",1948,3,91,"N"
"harribu01",1948,3,91,"N"
"kleinch01",1948,3,91,"N"
"rommeed01",1948,3,91,"N"
"rootch01",1948,3,91,"N"
"scottev01",1948,3,91,"N"
"bluegos01",1948,2,91,"N"
"coombja01",1948,2,91,"N"
"coopewi01",1948,2,91,"N"
"covelst01",1948,2,91,"N"
"fitzsfr01",1948,2,91,"N"
"hackst01",1948,2,91,"N"
"haineje01",1948,2,91,"N"
"hermaba01",1948,2,91,"N"
"hoopeha01",1948,2,91,"N"
"kellyge01",1948,2,91,"N"
"klingjo01",1948,2,91,"N"
"oneilst01",1948,2,91,"N"
"quinnja01",1948,2,91,"N"
"schacal01",1948,2,91,"N"
"wilsoha01",1948,2,91,"N"
"wrighgl01",1948,2,91,"N"
"bartedi01",1948,1,91,"N"
"bigbeca01",1948,1,91,"N"
"cadorle01",1948,1,91,"N"
"camildo01",1948,1,91,"N"
"davissp01",1948,1,91,"N"
"derripa01",1948,1,91,"N"
"durocle01",1948,1,91,"N"
"ferrewe01",1948,1,91,"N"
"fonsele01",1948,1,91,"N"
"gosligo01",1948,1,91,"N"
"grohhe01",1948,1,91,"N"
"hafeych01",1948,1,91,"N"
"hallabi01",1948,1,91,"N"
"hermabi01",1948,1,91,"N"
"johnsbo01",1948,1,91,"N"
"kremera01",1948,1,91,"N"
"manushe01",1948,1,91,"N"
"medwijo01",1948,1,91,"N"
"milledo02",1948,1,91,"N"
"mulcahu01",1948,1,91,"N"
"mungova01",1948,1,91,"N"
"oeschjo01",1948,1,91,"N"
"ricesa01",1948,1,91,"N"
"schanwa01",1948,1,91,"N"
"schumha02",1948,1,91,"N"
"selkige01",1948,1,91,"N"
"severha01",1948,1,91,"N"
"seweljo01",1948,1,91,"N"
"sewellu01",1948,1,91,"N"
"sherdbi01",1948,1,91,"N"
"shockur01",1948,1,91,"N"
"smithea02",1948,1,91,"N"
"smithsh01",1948,1,91,"N"
"stengca01",1948,1,91,"N"
"westsa01",1948,1,91,"N"
"willicy01",1948,1,91,"N"
"gehrich01",1949,159,NA,"Y"
"ottme01",1949,128,NA,"N"
"gehrich01",1949,102,115,"N"
"ottme01",1949,94,115,"N"
"simmoal01",1949,89,115,"N"
"foxxji01",1949,89,NA,"N"
"deandi01",1949,88,115,"N"
"foxxji01",1949,85,115,"N"
"terrybi01",1949,81,115,"N"
"deandi01",1949,81,NA,"N"
"simmoal01",1949,76,NA,"N"
"wanerpa01",1949,73,115,"N"
"greenha01",1949,67,115,"N"
"dickebi01",1949,65,115,"N"
"wanerpa01",1949,63,NA,"N"
"heilmha01",1949,59,115,"N"
"maranra01",1949,58,115,"N"
"heilmha01",1949,52,NA,"N"
"terrybi01",1949,48,NA,"N"
"greenha01",1949,44,NA,"N"
"dickebi01",1949,39,NA,"N"
"maranra01",1949,39,NA,"N"
"hartnga01",1949,35,115,"N"
"cronijo01",1949,33,115,"N"
"vanceda01",1949,33,115,"N"
"lyonste01",1949,29,115,"N"
"schalra01",1949,24,115,"N"
"wilsoha01",1949,24,115,"N"
"ruffire01",1949,22,115,"N"
"lazzeto01",1949,20,115,"N"
"youngro01",1949,20,115,"N"
"gomezle01",1949,17,115,"N"
"schalra01",1949,17,NA,"N"
"martipe01",1949,16,115,"N"
"cronijo01",1949,16,NA,"N"
"wheatza01",1949,15,115,"N"
"vanceda01",1949,15,NA,"N"
"roushed01",1949,14,115,"N"
"lyonste01",1949,14,NA,"N"
"careyma01",1949,12,115,"N"
"wilsoha01",1949,12,NA,"N"
"harribu01",1949,11,115,"N"
"youngro01",1949,11,NA,"N"
"gowdyha01",1949,10,115,"N"
"grimmch01",1949,10,115,"N"
"kleinch01",1949,9,115,"N"
"bottoji01",1949,8,115,"N"
"grimebu01",1949,8,115,"N"
"mcinnst01",1949,8,115,"N"
"dykesji01",1949,7,115,"N"
"hoytwa01",1949,7,115,"N"
"southbi01",1949,7,115,"N"
"hartnga01",1949,7,NA,"N"
"combsea01",1949,6,115,"N"
"faberre01",1949,6,115,"N"
"jackstr01",1949,6,115,"N"
"oneilst01",1949,6,115,"N"
"wilsoji01",1949,6,115,"N"
"lazzeto01",1949,6,NA,"N"
"adamsba01",1949,5,115,"N"
"bancrda01",1949,5,115,"N"
"hermaba01",1949,5,115,"N"
"coopewi01",1949,4,115,"N"
"cuyleki01",1949,4,115,"N"
"gosligo01",1949,4,115,"N"
"hackst01",1949,4,115,"N"
"hardeme01",1949,4,115,"N"
"marquru01",1949,4,115,"N"
"odoulle01",1949,4,115,"N"
"rixeyep01",1949,4,115,"N"
"ruffire01",1949,4,NA,"N"
"covelst01",1949,3,115,"N"
"meusebo01",1949,3,115,"N"
"ricesa01",1949,3,115,"N"
"scottev01",1949,3,115,"N"
"stengca01",1949,3,115,"N"
"wanerll01",1949,3,115,"N"
"bendech01",1949,2,115,"N"
"duganjo01",1949,2,115,"N"
"earnsge01",1949,2,115,"N"
"fitzsfr01",1949,2,115,"N"
"gelbech01",1949,2,115,"N"
"hafeych01",1949,2,115,"N"
"haineje01",1949,2,115,"N"
"jurgebi01",1949,2,115,"N"
"lucasre01",1949,2,115,"N"
"rommeed01",1949,2,115,"N"
"shockur01",1949,2,115,"N"
"warnelo01",1949,2,115,"N"
"willicy01",1949,2,115,"N"
"averiea01",1949,1,115,"N"
"bluegos01",1949,1,115,"N"
"bodiepi01",1949,1,115,"N"
"burnsge01",1949,1,115,"N"
"chapmbe01",1949,1,115,"N"
"davissp01",1949,1,115,"N"
"durocle01",1949,1,115,"N"
"ehmkeho01",1949,1,115,"N"
"ferrewe01",1949,1,115,"N"
"fletcar01",1949,1,115,"N"
"judgejo01",1949,1,115,"N"
"kellyge01",1949,1,115,"N"
"kerrdi01",1949,1,115,"N"
"lindsfr01",1949,1,115,"N"
"lopezal01",1949,1,115,"N"
"manushe01",1949,1,115,"N"
"myerbu01",1949,1,115,"N"
"nehfar01",1949,1,115,"N"
"peckiro01",1949,1,115,"N"
"pruethu01",1949,1,115,"N"
"ringji01",1949,1,115,"N"
"rootch01",1949,1,115,"N"
"selkige01",1949,1,115,"N"
"sherdbi01",1949,1,115,"N"
"toneyfr01",1949,1,115,"N"
"werbebi01",1949,1,115,"N"
"wittwh01",1949,1,115,"N"
"wrighgl01",1949,1,115,"N"
"brownmo01",1949,NA,NA,"Y"
"nichoki01",1949,NA,NA,"Y"
"ottme01",1950,115,126,"N"
"terrybi01",1950,105,126,"N"
"foxxji01",1950,103,126,"N"
"wanerpa01",1950,95,126,"N"
"simmoal01",1950,90,126,"N"
"heilmha01",1950,87,126,"N"
"deandi01",1950,85,126,"N"
"dickebi01",1950,78,126,"N"
"maranra01",1950,66,126,"N"
"greenha01",1950,64,126,"N"
"hartnga01",1950,54,126,"N"
"vanceda01",1950,52,126,"N"
"lyonste01",1950,42,126,"N"
"cronijo01",1950,33,126,"N"
"lazzeto01",1950,21,126,"N"
"gomezle01",1950,18,126,"N"
"wheatza01",1950,17,126,"N"
"youngro01",1950,17,126,"N"
"roushed01",1950,16,126,"N"
"schalra01",1950,16,126,"N"
"wilsoha01",1950,16,126,"N"
"careyma01",1950,14,126,"N"
"kleinch01",1950,14,126,"N"
"grimmch01",1950,13,126,"N"
"ruffire01",1950,12,126,"N"
"cuyleki01",1950,11,126,"N"
"haineje01",1950,11,126,"N"
"hoytwa01",1950,11,126,"N"
"bancrda01",1950,9,126,"N"
"faberre01",1950,9,126,"N"
"odoulle01",1950,9,126,"N"
"willicy01",1950,9,126,"N"
"bottoji01",1950,8,126,"N"
"hackst01",1950,8,126,"N"
"martipe01",1950,7,126,"N"
"rolfere01",1950,7,126,"N"
"adamsba01",1950,6,126,"N"
"bendech01",1950,6,126,"N"
"gowdyha01",1950,6,126,"N"
"grimebu01",1950,6,126,"N"
"jackstr01",1950,6,126,"N"
"rixeyep01",1950,6,126,"N"
"bakerfr01",1950,4,126,"N"
"hafeych01",1950,4,126,"N"
"harribu01",1950,4,126,"N"
"ofarrbo01",1950,4,126,"N"
"ruelmu01",1950,4,126,"N"
"waltebu01",1950,4,126,"N"
"wilsoji01",1950,4,126,"N"
"combsea01",1950,3,126,"N"
"lombaer01",1950,3,126,"N"
"scottev01",1950,3,126,"N"
"stengca01",1950,3,126,"N"
"burnsge01",1950,2,126,"N"
"chandsp01",1950,2,126,"N"
"dykesji01",1950,2,126,"N"
"earnsge01",1950,2,126,"N"
"fonsele01",1950,2,126,"N"
"gosligo01",1950,2,126,"N"
"grohhe01",1950,2,126,"N"
"hardeme01",1950,2,126,"N"
"hermaba01",1950,2,126,"N"
"higgipi01",1950,2,126,"N"
"hoopeha01",1950,2,126,"N"
"huggimi01",1950,2,126,"N"
"meusebo01",1950,2,126,"N"
"nehfar01",1950,2,126,"N"
"theveto01",1950,2,126,"N"
"wrighgl01",1950,2,126,"N"
"covelst01",1950,1,126,"N"
"crosefr01",1950,1,126,"N"
"derripa01",1950,1,126,"N"
"ensje01",1950,1,126,"N"
"fitzsfr01",1950,1,126,"N"
"fletcar01",1950,1,126,"N"
"gelbech01",1950,1,126,"N"
"gonzami01",1950,1,126,"N"
"jonesfi01",1950,1,126,"N"
"lucasre01",1950,1,126,"N"
"luquedo01",1950,1,126,"N"
"mageesh01",1950,1,126,"N"
"marbefi01",1950,1,126,"N"
"mcinnst01",1950,1,126,"N"
"mckecbi01",1950,1,126,"N"
"milancl01",1950,1,126,"N"
"moorejo02",1950,1,126,"N"
"moorete01",1950,1,126,"N"
"oneilst01",1950,1,126,"N"
"pruethu01",1950,1,126,"N"
"ricesa01",1950,1,126,"N"
"rommeed01",1950,1,126,"N"
"rootch01",1950,1,126,"N"
"schanwa01",1950,1,126,"N"
"selkige01",1950,1,126,"N"
"sherdbi01",1950,1,126,"N"
"southbi01",1950,1,126,"N"
"wambsbi01",1950,1,126,"N"
"wanerll01",1950,1,126,"N"
"werbebi01",1950,1,126,"N"
"woodjo02",1950,1,126,"N"
"ottme01",1951,197,170,"Y"
"foxxji01",1951,179,170,"Y"
"wanerpa01",1951,162,170,"N"
"heilmha01",1951,153,170,"N"
"terrybi01",1951,148,170,"N"
"deandi01",1951,145,170,"N"
"dickebi01",1951,118,170,"N"
"simmoal01",1951,116,170,"N"
"maranra01",1951,110,170,"N"
"lyonste01",1951,71,170,"N"
"vanceda01",1951,70,170,"N"
"greenha01",1951,67,170,"N"
"hartnga01",1951,57,170,"N"
"cronijo01",1951,44,170,"N"
"schalra01",1951,37,170,"N"
"bendech01",1951,35,170,"N"
"youngro01",1951,34,170,"N"
"careyma01",1951,27,170,"N"
"lazzeto01",1951,27,170,"N"
"gowdyha01",1951,26,170,"N"
"gomezle01",1951,23,170,"N"
"roushed01",1951,21,170,"N"
"wilsoha01",1951,21,170,"N"
"martipe01",1951,19,170,"N"
"wheatza01",1951,19,170,"N"
"kleinch01",1951,15,170,"N"
"hoytwa01",1951,13,170,"N"
"odoulle01",1951,13,170,"N"
"adamsba01",1951,12,170,"N"
"bancrda01",1951,9,170,"N"
"grimmch01",1951,9,170,"N"
"harribu01",1951,9,170,"N"
"ruffire01",1951,9,170,"N"
"bakerfr01",1951,8,170,"N"
"cuyleki01",1951,8,170,"N"
"faberre01",1951,8,170,"N"
"mckecbi01",1951,8,170,"N"
"stengca01",1951,8,170,"N"
"willicy01",1951,7,170,"N"
"bottoji01",1951,6,170,"N"
"rolfere01",1951,6,170,"N"
"grimebu01",1951,5,170,"N"
"rixeyep01",1951,5,170,"N"
"woodjo02",1951,5,170,"N"
"fletcar01",1951,4,170,"N"
"jackstr01",1951,4,170,"N"
"nehfar01",1951,4,170,"N"
"schacal01",1951,4,170,"N"
"southbi01",1951,4,170,"N"
"dykesji01",1951,3,170,"N"
"hackst01",1951,3,170,"N"
"hoopeha01",1951,3,170,"N"
"kerrdi01",1951,3,170,"N"
"lombaer01",1951,3,170,"N"
"marquru01",1951,3,170,"N"
"mcinnst01",1951,3,170,"N"
"oneilst01",1951,3,170,"N"
"lewisdu01",1951,2,170,"N"
"mageesh01",1951,2,170,"N"
"scottev01",1951,2,170,"N"
"selkige01",1951,2,170,"N"
"wilsoji01",1951,2,170,"N"
"bartedi01",1951,1,170,"N"
"chandsp01",1951,1,170,"N"
"coombja01",1951,1,170,"N"
"coopewi01",1951,1,170,"N"
"daubeja01",1951,1,170,"N"
"derripa01",1951,1,170,"N"
"ehmkeho01",1951,1,170,"N"
"gelbech01",1951,1,170,"N"
"hafeych01",1951,1,170,"N"
"hardeme01",1951,1,170,"N"
"hermaba01",1951,1,170,"N"
"higgipi01",1951,1,170,"N"
"jordati01",1951,1,170,"N"
"mccarjo99",1951,1,170,"N"
"milancl01",1951,1,170,"N"
"paigesa01",1951,1,170,"N"
"pruethu01",1951,1,170,"N"
"ricesa01",1951,1,170,"N"
"rommeed01",1951,1,170,"N"
"rudoldi01",1951,1,170,"N"
"ruelmu01",1951,1,170,"N"
"sherdbi01",1951,1,170,"N"
"wanerll01",1951,1,170,"N"
"wrighgl01",1951,1,170,"N"
"heilmha01",1952,203,176,"Y"
"wanerpa01",1952,195,176,"Y"
"terrybi01",1952,155,176,"N"
"deandi01",1952,152,176,"N"
"simmoal01",1952,141,176,"N"
"dickebi01",1952,139,176,"N"
"maranra01",1952,133,176,"N"
"vanceda01",1952,105,176,"N"
"lyonste01",1952,101,176,"N"
"hartnga01",1952,77,176,"N"
"greenha01",1952,75,176,"N"
"bendech01",1952,70,176,"N"
"cronijo01",1952,48,176,"N"
"schalra01",1952,44,176,"N"
"careyma01",1952,36,176,"N"
"gowdyha01",1952,34,176,"N"
"youngro01",1952,34,176,"N"
"martipe01",1952,31,176,"N"
"wheatza01",1952,30,176,"N"
"gomezle01",1952,29,176,"N"
"lazzeto01",1952,29,176,"N"
"stengca01",1952,27,176,"N"
"roushed01",1952,24,176,"N"
"wilsoha01",1952,21,176,"N"
"kleinch01",1952,19,176,"N"
"odoulle01",1952,19,176,"N"
"harribu01",1952,12,176,"N"
"hoytwa01",1952,12,176,"N"
"bancrda01",1952,11,176,"N"
"lewisdu01",1952,11,176,"N"
"cuyleki01",1952,10,176,"N"
"hardeme01",1952,10,176,"N"
"oneilst01",1952,10,176,"N"
"ruffire01",1952,10,176,"N"
"adamsba01",1952,9,176,"N"
"faberre01",1952,9,176,"N"
"grimebu01",1952,9,176,"N"
"kerrdi01",1952,9,176,"N"
"marquru01",1952,9,176,"N"
"bottoji01",1952,7,176,"N"
"wilsoji01",1952,7,176,"N"
"grimmch01",1952,6,176,"N"
"dykesji01",1952,5,176,"N"
"henrito01",1952,4,176,"N"
"rolfere01",1952,4,176,"N"
"scottev01",1952,4,176,"N"
"willicy01",1952,4,176,"N"
"hermaba01",1952,3,176,"N"
"nehfar01",1952,3,176,"N"
"rixeyep01",1952,3,176,"N"
"waltebu01",1952,3,176,"N"
"averiea01",1952,2,176,"N"
"coopewi01",1952,2,176,"N"
"lopezal01",1952,2,176,"N"
"peckiro01",1952,2,176,"N"
"rommeed01",1952,2,176,"N"
"wanerll01",1952,2,176,"N"
"chapmbe01",1952,1,176,"N"
"combsea01",1952,1,176,"N"
"crosefr01",1952,1,176,"N"
"durocle01",1952,1,176,"N"
"ehmkeho01",1952,1,176,"N"
"gonzami01",1952,1,176,"N"
"hafeych01",1952,1,176,"N"
"jackstr01",1952,1,176,"N"
"luquedo01",1952,1,176,"N"
"meusebo01",1952,1,176,"N"
"milancl01",1952,1,176,"N"
"pruethu01",1952,1,176,"N"
"ricesa01",1952,1,176,"N"
"ruelmu01",1952,1,176,"N"
"selkige01",1952,1,176,"N"
"southbi01",1952,1,176,"N"
"werbebi01",1952,1,176,"N"
"wrighgl01",1952,1,176,"N"
"deandi01",1953,209,198,"Y"
"simmoal01",1953,199,198,"Y"
"terrybi01",1953,191,198,"N"
"dickebi01",1953,179,198,"N"
"maranra01",1953,164,198,"N"
"vanceda01",1953,150,198,"N"
"lyonste01",1953,139,198,"N"
"dimagjo01",1953,117,198,"N"
"bendech01",1953,104,198,"N"
"hartnga01",1953,104,198,"N"
"greenha01",1953,80,198,"N"
"cronijo01",1953,69,198,"N"
"stengca01",1953,61,198,"N"
"gowdyha01",1953,58,198,"N"
"careyma01",1953,55,198,"N"
"schalra01",1953,52,198,"N"
"martipe01",1953,43,198,"N"
"wilsoha01",1953,43,198,"N"
"gomezle01",1953,35,198,"N"
"roushed01",1953,32,198,"N"
"wheatza01",1953,32,198,"N"
"youngro01",1953,31,198,"N"
"lazzeto01",1953,28,198,"N"
"ruffire01",1953,24,198,"N"
"harribu01",1953,21,198,"N"
"lewisdu01",1953,20,198,"N"
"marquru01",1953,19,198,"N"
"cuyleki01",1953,18,198,"N"
"adamsba01",1953,17,198,"N"
"hoytwa01",1953,14,198,"N"
"kerrdi01",1953,13,198,"N"
"oneilst01",1953,13,198,"N"
"odoulle01",1953,11,198,"N"
"bancrda01",1953,10,198,"N"
"bottoji01",1953,10,198,"N"
"henrito01",1953,10,198,"N"
"waltebu01",1953,10,198,"N"
"wilsoji01",1953,10,198,"N"
"coopewi01",1953,9,198,"N"
"faberre01",1953,9,198,"N"
"grimebu01",1953,9,198,"N"
"grimmch01",1953,9,198,"N"
"hardeme01",1953,8,198,"N"
"ruelmu01",1953,8,198,"N"
"dykesji01",1953,5,198,"N"
"rolfere01",1953,5,198,"N"
"scottev01",1953,5,198,"N"
"haineje01",1953,4,198,"N"
"nehfar01",1953,4,198,"N"
"willicy01",1953,4,198,"N"
"combsea01",1953,3,198,"N"
"ehmkeho01",1953,3,198,"N"
"ricesa01",1953,3,198,"N"
"rixeyep01",1953,3,198,"N"
"wrighgl01",1953,3,198,"N"
"applilu01",1953,2,198,"N"
"doerrbo01",1953,2,198,"N"
"hafeych01",1953,2,198,"N"
"hermaba01",1953,2,198,"N"
"jackstr01",1953,2,198,"N"
"lopezal01",1953,2,198,"N"
"peckiro01",1953,2,198,"N"
"southbi01",1953,2,198,"N"
"altroni01",1953,1,198,"N"
"bushdo01",1953,1,198,"N"
"gonzami01",1953,1,198,"N"
"kellech01",1953,1,198,"N"
"klingjo01",1953,1,198,"N"
"langebi01",1953,1,198,"N"
"luquedo01",1953,1,198,"N"
"mccarjo99",1953,1,198,"N"
"milancl01",1953,1,198,"N"
"moorete01",1953,1,198,"N"
"olearch01",1953,1,198,"N"
"pruethu01",1953,1,198,"N"
"roberda01",1953,1,198,"N"
"rommeed01",1953,1,198,"N"
"schaege01",1953,1,198,"N"
"selkige01",1953,1,198,"N"
"sherdbi01",1953,1,198,"N"
"streega01",1953,1,198,"N"
"vaughar01",1953,1,198,"N"
"wambsbi01",1953,1,198,"N"
"barroed99",1953,NA,NA,"Y"
"bendech01",1953,NA,NA,"Y"
"connoto99",1953,NA,NA,"Y"
"klembi99",1953,NA,NA,"Y"
"wallabo01",1953,NA,NA,"Y"
"wrighha01",1953,NA,NA,"Y"
"maranra01",1954,209,189,"Y"
"dickebi01",1954,202,189,"Y"
"terrybi01",1954,195,189,"Y"
"dimagjo01",1954,175,189,"N"
"lyonste01",1954,170,189,"N"
"vanceda01",1954,158,189,"N"
"hartnga01",1954,151,189,"N"
"greenha01",1954,97,189,"N"
"cronijo01",1954,85,189,"N"
"careyma01",1954,55,189,"N"
"schalra01",1954,54,189,"N"
"roushed01",1954,52,189,"N"
"gowdyha01",1954,51,189,"N"
"wilsoha01",1954,48,189,"N"
"gomezle01",1954,38,189,"N"
"youngro01",1954,34,189,"N"
"wheatza01",1954,33,189,"N"
"lazzeto01",1954,30,189,"N"
"ruffire01",1954,29,189,"N"
"cuyleki01",1954,20,189,"N"
"lewisdu01",1954,20,189,"N"
"bottoji01",1954,16,189,"N"
"marquru01",1954,15,189,"N"
"hoytwa01",1954,14,189,"N"
"adamsba01",1954,13,189,"N"
"kerrdi01",1954,13,189,"N"
"faberre01",1954,12,189,"N"
"kleinch01",1954,11,189,"N"
"bancrda01",1954,10,189,"N"
"ricesa01",1954,9,189,"N"
"wilsoji01",1954,8,189,"N"
"coopewi01",1954,7,189,"N"
"nehfar01",1954,7,189,"N"
"haineje01",1954,6,189,"N"
"rixeyep01",1954,5,189,"N"
"ruelmu01",1954,5,189,"N"
"ehmkeho01",1954,4,189,"N"
"scottev01",1954,4,189,"N"
"wambsbi01",1954,4,189,"N"
"willicy01",1954,4,189,"N"
"milancl01",1954,3,189,"N"
"altroni01",1954,2,189,"N"
"hafeych01",1954,2,189,"N"
"vaughar01",1954,2,189,"N"
"bluegos01",1954,1,189,"N"
"bluelu01",1954,1,189,"N"
"gosligo01",1954,1,189,"N"
"grohhe01",1954,1,189,"N"
"hermaba01",1954,1,189,"N"
"jackstr01",1954,1,189,"N"
"peckiro01",1954,1,189,"N"
"seweljo01",1954,1,189,"N"
"wrighgl01",1954,1,189,"N"
"dimagjo01",1955,223,189,"Y"
"lyonste01",1955,217,189,"Y"
"vanceda01",1955,205,189,"Y"
"hartnga01",1955,195,189,"Y"
"greenha01",1955,157,189,"N"
"cronijo01",1955,135,189,"N"
"careyma01",1955,119,189,"N"
"schalra01",1955,113,189,"N"
"roushed01",1955,97,189,"N"
"gowdyha01",1955,90,189,"N"
"wilsoha01",1955,81,189,"N"
"gomezle01",1955,71,189,"N"
"lazzeto01",1955,66,189,"N"
"ruffire01",1955,60,189,"N"
"wheatza01",1955,51,189,"N"
"youngro01",1955,48,189,"N"
"cuyleki01",1955,35,189,"N"
"marquru01",1955,35,189,"N"
"lewisdu01",1955,34,189,"N"
"hoytwa01",1955,33,189,"N"
"ricesa01",1955,28,189,"N"
"faberre01",1955,27,189,"N"
"bottoji01",1955,26,189,"N"
"kerrdi01",1955,25,189,"N"
"kleinch01",1955,25,189,"N"
"adamsba01",1955,24,189,"N"
"bancrda01",1955,19,189,"N"
"wilsoji01",1955,13,189,"N"
"coopewi01",1955,11,189,"N"
"ruelmu01",1955,11,189,"N"
"haineje01",1955,10,189,"N"
"rixeyep01",1955,8,189,"N"
"scottev01",1955,8,189,"N"
"gosligo01",1955,7,189,"N"
"nehfar01",1955,7,189,"N"
"milancl01",1955,6,189,"N"
"grohhe01",1955,5,189,"N"
"hermaba01",1955,5,189,"N"
"jackstr01",1955,5,189,"N"
"wambsbi01",1955,5,189,"N"
"hafeych01",1955,4,189,"N"
"vaughar01",1955,4,189,"N"
"wrighgl01",1955,4,189,"N"
"applilu01",1955,3,189,"N"
"grimebu01",1955,3,189,"N"
"willicy01",1955,3,189,"N"
"averiea01",1955,2,189,"N"
"earnsge01",1955,2,189,"N"
"judgejo01",1955,2,189,"N"
"meusebo01",1955,2,189,"N"
"allenjo02",1955,1,189,"N"
"berrych02",1955,1,189,"N"
"bishoma01",1955,1,189,"N"
"combsea01",1955,1,189,"N"
"daubeja01",1955,1,189,"N"
"derripa01",1955,1,189,"N"
"dykesji01",1955,1,189,"N"
"gordojo01",1955,1,189,"N"
"haasmu01",1955,1,189,"N"
"jonessa01",1955,1,189,"N"
"peckiro01",1955,1,189,"N"
"schumha02",1955,1,189,"N"
"seweljo01",1955,1,189,"N"
"sherdbi01",1955,1,189,"N"
"bakerfr01",1955,NA,NA,"Y"
"schalra01",1955,NA,NA,"Y"
"greenha01",1956,164,145,"Y"
"cronijo01",1956,152,145,"Y"
"ruffire01",1956,97,145,"N"
"roushed01",1956,91,145,"N"
"gomezle01",1956,89,145,"N"
"wilsoha01",1956,74,145,"N"
"careyma01",1956,65,145,"N"
"lazzeto01",1956,64,145,"N"
"cuyleki01",1956,55,145,"N"
"gowdyha01",1956,49,145,"N"
"ricesa01",1956,45,145,"N"
"kleinch01",1956,44,145,"N"
"bottoji01",1956,42,145,"N"
"hoytwa01",1956,37,145,"N"
"faberre01",1956,34,145,"N"
"medwijo01",1956,31,145,"N"
"rixeyep01",1956,27,145,"N"
"gosligo01",1956,26,145,"N"
"wheatza01",1956,26,145,"N"
"grimebu01",1956,25,145,"N"
"youngro01",1956,19,145,"N"
"wanerll01",1956,18,145,"N"
"wilsoji01",1956,17,145,"N"
"hafeych01",1956,16,145,"N"
"ruelmu01",1956,16,145,"N"
"bancrda01",1956,15,145,"N"
"applilu01",1956,14,145,"N"
